weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
9.999936	-0.00063790724	-5.001064	0.9932806	0.99329484	0.006696122	0.0066904332
9.999929	0.00065761036	-5.002771	0.9932774	0.99328387	0.0066942484	0.0066787647
9.999912	0.003099328	-5.0023165	0.9932907	0.99328524	0.006719289	0.0066834306
9.999922	-0.0018994617	-5.005309	0.9932404	0.99326634	0.0066633737	0.0066628386
9.999928	0.0054197265	-4.998114	0.99333817	0.9933145	0.006758599	0.0067104553
9.999933	0.008319079	-4.991715	0.9934034	0.99335784	0.0068175984	0.006751914
9.999927	-0.00010196839	-4.992283	0.9933363	0.9933508	0.0067652906	0.006751194
9.999912	-0.0047581396	-5.0004616	0.9932505	0.9932976	0.0066790343	0.006695824
9.999921	-0.004551917	-4.9981174	0.9932735	0.9933149	0.0066900933	0.0067094243
9.999905	-0.005160275	-4.999593	0.993255	0.99330354	0.006680899	0.0067011947
9.999909	-0.001137397	-5.001193	0.9932682	0.9932917	0.006700182	0.006691968
9.999931	-0.0021227733	-5.001235	0.99326724	0.99329287	0.006687739	0.0066900365
9.99993	0.00062882894	-4.998367	0.993305	0.993312	0.006724698	0.0067091226
9.9999275	0.0005570004	-4.9989595	0.9933005	0.99330854	0.0067207906	0.0067048217
9.999903	0.0020801881	-4.996803	0.99331963	0.993322	0.00675017	0.0067201685
9.999928	0.00012842819	-4.999096	0.9932957	0.9933074	0.006717399	0.0067041446
9.999937	0.0015332693	-4.999136	0.99330795	0.9933083	0.006723641	0.006702913
9.999918	0.00089643063	-5.001888	0.9932793	0.9932873	0.0067067384	0.0066865827
9.999928	-0.0050391434	-5.005824	0.99321854	0.99326324	0.0066361134	0.006658913
