weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
7.0667434	7.0678415	-8.787955	0.99509573	0.15663685	0.15735285	0.00016158014
7.066829	7.068034	-8.6963825	0.9955452	0.16829981	0.16898519	0.00017550975
7.066921	7.0682025	-8.609389	0.9959319	0.18014961	0.18080987	0.00019011876
7.0670047	7.0683594	-8.527598	0.99626267	0.19198312	0.19261721	0.00020517386
7.0670815	7.0684867	-8.450851	0.99654764	0.20370087	0.20431639	0.00022055817
7.067159	7.068609	-8.37905	0.99679303	0.21519892	0.21579443	0.00023612376
7.067233	7.0687184	-8.311905	0.99700636	0.22641887	0.22699733	0.00025177764
7.067294	7.0688205	-8.249371	0.9971915	0.23727182	0.23783354	0.00026737252
7.0673604	7.0689144	-8.1909	0.9973547	0.24776646	0.2483107	0.00028289185
7.0674105	7.0689955	-8.136582	0.99749714	0.2578124	0.25834164	0.00029816476
7.0674734	7.0690694	-8.086006	0.9976221	0.26741806	0.26793414	0.00031316947
7.067526	7.069142	-8.03888	0.99773216	0.2765851	0.27708924	0.00032786914
7.067585	7.069207	-7.994792	0.9978316	0.28534344	0.28583753	0.00034226585
7.0676317	7.0692673	-7.953673	0.9979221	0.29366916	0.29415265	0.00035627797
7.0676713	7.0693245	-7.915101	0.9979999	0.30161265	0.30208656	0.00036996152
7.067723	7.069378	-7.87911	0.9980727	0.3091396	0.30960494	0.00038321601
7.0677743	7.069426	-7.845179	0.99813735	0.31633538	0.31679317	0.0003961632
7.0678144	7.0694766	-7.813279	0.9981965	0.3231835	0.3236336	0.0004087327
7.0678506	7.0695095	-7.783154	0.9982514	0.3297281	0.3301719	0.00042098615
7.067906	7.069554	-7.754666	0.99830085	0.33597758	0.3364156	0.00043291054
7.0679398	7.0695977	-7.72786	0.9983467	0.34191564	0.3423477	0.00044444832
7.0679774	7.069636	-7.702534	0.9983873	0.34757504	0.34800142	0.00045563705
7.068022	7.069669	-7.6784797	0.9984268	0.3529916	0.35341233	0.0004665297
7.0680575	7.0697036	-7.655545	0.9984636	0.3581931	0.3586093	0.00047715553
7.068099	7.069742	-7.633826	0.99849635	0.36315307	0.36356512	0.00048744932
7.06813	7.06977	-7.613183	0.9985272	0.367894	0.36830068	0.00049743126
7.068164	7.0698047	-7.5935307	0.99855685	0.37243366	0.37283623	0.00050712924
7.0681925	7.0698395	-7.574738	0.9985835	0.37679836	0.37719637	0.00051658816
7.068231	7.069871	-7.556722	0.9986094	0.38100216	0.3813964	0.00052582205
7.068259	7.0698967	-7.539543	0.9986337	0.3850288	0.38541958	0.0005347792
7.0682836	7.069921	-7.523091	0.9986558	0.38890034	0.38928777	0.0005435058
7.0683246	7.069953	-7.5072923	0.9986772	0.39263195	0.39301604	0.000552019
7.06835	7.069981	-7.4921927	0.9986974	0.39621404	0.39659503	0.00056028576
7.0683885	7.0700088	-7.4776845	0.99871624	0.3996627	0.40004122	0.0005683375
7.068412	7.0700293	-7.4636836	0.9987347	0.403004	0.4033788	0.00057621824
7.0684433	7.0700607	-7.450302	0.9987516	0.40620553	0.40657797	0.0005838514
7.068473	7.070076	-7.437311	0.9987675	0.4093224	0.40969235	0.0005913643
7.068502	7.070101	-7.4249024	0.9987837	0.41230613	0.41267386	0.00059862307
7.068522	7.0701237	-7.4129243	0.99879766	0.41519475	0.41555926	0.00060572114
7.068551	7.0701485	-7.4013643	0.9988121	0.41798636	0.41834888	0.0006126475
7.0685816	7.070168	-7.390308	0.99882466	0.4206663	0.42102668	0.0006193586
7.0686083	7.07019	-7.3796945	0.998838	0.42324108	0.42359897	0.0006258634
7.0686364	7.0702143	-7.3693857	0.9988502	0.42574632	0.42610195	0.0006322456
7.068654	7.070238	-7.3594747	0.9988615	0.42815965	0.42851332	0.00063844415
7.0686817	7.0702605	-7.3498597	0.9988722	0.43050548	0.43085742	0.000644522
7.0687094	7.070278	-7.3405905	0.99888265	0.4327684	0.4331184	0.00065043377
7.0687327	7.070298	-7.331684	0.99889326	0.43494678	0.4352942	0.00065616047
7.0687613	7.070316	-7.323067	0.9989024	0.43705565	0.4374019	0.00066175056
7.068785	7.0703387	-7.3147125	0.99891174	0.4391056	0.43944982	0.00066722016
7.068804	7.07036	-7.306678	0.99892056	0.4410785	0.44142175	0.0006725193
7.0688305	7.070377	-7.2988653	0.9989292	0.4429971	0.4433391	0.00067770743
7.068855	7.070401	-7.2913046	0.9989373	0.44485784	0.44519797	0.0006827749
7.0688734	7.0704203	-7.2840643	0.9989448	0.44664115	0.44698057	0.0006876608
7.0688977	7.0704384	-7.2770853	0.9989521	0.44836155	0.44869873	0.0006924032
7.068917	7.070458	-7.2703047	0.99896014	0.4500351	0.45037076	0.0006970471
7.068944	7.070475	-7.2637863	0.99896675	0.4516448	0.4519792	0.0007015354
7.0689635	7.0704904	-7.2574806	0.9989735	0.4532047	0.4535375	0.00070590636
7.068986	7.0705113	-7.2513385	0.9989803	0.45472333	0.455055	0.00071018876
7.069009	7.0705247	-7.2454696	0.9989864	0.45617458	0.45650458	0.0007143003
7.0690284	7.070539	-7.2397175	0.998992	0.4576013	0.45793033	0.0007183669
7.069055	7.070555	-7.2341638	0.9989972	0.45897758	0.45930585	0.00072230975
7.0690684	7.0705786	-7.2288013	0.99900204	0.4603052	0.4606324	0.000726129
7.0690875	7.070596	-7.223599	0.99900746	0.46159673	0.46192318	0.0007298623
7.069112	7.070613	-7.218525	0.99901325	0.4628578	0.46318316	0.00073352415
7.069131	7.070631	-7.213623	0.9990183	0.46407497	0.46439877	0.0007370741
7.069149	7.0706477	-7.2089257	0.9990224	0.46524197	0.46556503	0.00074049365
7.0691705	7.0706606	-7.2043157	0.9990274	0.46638936	0.46671098	0.00074387033
7.0691953	7.070676	-7.199981	0.9990318	0.46746773	0.46778893	0.0007470549
7.0692086	7.0706954	-7.1956987	0.9990356	0.4685342	0.4688548	0.0007502157
7.0692286	7.0707116	-7.1915646	0.99903965	0.4695627	0.4698818	0.00075327547
7.069247	7.07073	-7.187576	0.9990435	0.47055718	0.4708748	0.0007562456
7.0692663	7.070742	-7.183774	0.99904686	0.4715063	0.4718234	0.00075908937
7.069297	7.0707645	-7.180052	0.9990507	0.4724332	0.47274962	0.000761875
7.0693126	7.0707765	-7.176441	0.9990541	0.473334	0.47364873	0.0007645907
7.069324	7.0707884	-7.1729465	0.9990576	0.4742069	0.4745212	0.0007672335
7.069347	7.070805	-7.169535	0.99906087	0.47505787	0.47537127	0.0007698211
7.0693655	7.0708203	-7.166217	0.9990636	0.47588652	0.47619897	0.0007723449
7.0693865	7.070837	-7.163052	0.9990673	0.47667754	0.4769893	0.0007747629
7.0693946	7.0708375	-7.1599917	0.99907	0.4774408	0.4777513	0.0007771072
7.069408	7.070846	-7.1570015	0.99907273	0.47818494	0.47849473	0.0007793985
7.0694137	7.0708537	-7.1542263	0.99907535	0.47887942	0.47918814	0.0007815402
7.069426	7.0708575	-7.151427	0.99907833	0.4795768	0.47988552	0.0007837
7.069431	7.0708585	-7.1487293	0.9990801	0.48024964	0.48055774	0.00078578695
7.0694485	7.070859	-7.1461024	0.99908227	0.48090565	0.4812132	0.00078783144
7.069457	7.070865	-7.1435566	0.9990843	0.48154122	0.4818475	0.00078981405
7.069464	7.0708694	-7.1411495	0.99908656	0.48214334	0.4824488	0.0007916951
7.069481	7.0708694	-7.13885	0.999088	0.48271793	0.4830226	0.00079349533
7.0694857	7.0708714	-7.136553	0.9990908	0.48328987	0.48359403	0.0007952887
7.069501	7.0708795	-7.134318	0.99909306	0.48385087	0.48415378	0.000797055
7.0695014	7.0708847	-7.1321936	0.9990952	0.484381	0.48468333	0.0007987259
7.069515	7.07089	-7.130127	0.99909735	0.48489904	0.48520124	0.00080036384
7.069521	7.070891	-7.1281047	0.99909973	0.4854038	0.48570505	0.0008019633
7.06954	7.070898	-7.126197	0.99910194	0.48587975	0.48618034	0.00080347375
7.069544	7.070894	-7.12435	0.9991034	0.4863423	0.48664162	0.00080494204
7.0695467	7.070905	-7.1225657	0.999105	0.4867888	0.48708802	0.0008063646
7.069563	7.070909	-7.1208467	0.9991064	0.48721996	0.48751804	0.0008077356
7.0695624	7.0709133	-7.119111	0.99910855	0.4876551	0.4879529	0.00080912834
7.069579	7.070917	-7.1175284	0.9991102	0.4880505	0.48834735	0.0008103907
7.0695815	7.0709205	-7.1159644	0.9991116	0.4884422	0.4887381	0.00081164384
7.0695953	7.070918	-7.114385	0.9991135	0.4888369	0.4891321	0.0008129111
7.0696034	7.070925	-7.1129317	0.9991153	0.4892023	0.48949653	0.0008140851
7.0696087	7.070925	-7.1114993	0.9991166	0.48956048	0.4898532	0.0008152359
7.0696254	7.070932	-7.1101565	0.99911827	0.4898967	0.4901888	0.00081631885
7.069633	7.0709286	-7.108778	0.9991198	0.49024385	0.49053496	0.0008174378
7.069635	7.0709357	-7.1076202	0.99912125	0.49053264	0.49082342	0.00081836793
7.0696483	7.070934	-7.1063695	0.99912244	0.49084893	0.4911385	0.00081938773
7.069656	7.070941	-7.105158	0.9991241	0.49115184	0.49144036	0.00082036894
7.069666	7.0709476	-7.103966	0.99912524	0.49145037	0.49173775	0.0008213354
7.069676	7.0709496	-7.1028094	0.999126	0.49174178	0.49202758	0.0008222795
7.0696836	7.0709467	-7.1017723	0.99912703	0.4920018	0.49228665	0.000823123
7.069696	7.070949	-7.1007934	0.99912786	0.49224946	0.4925338	0.00082392705
7.0697036	7.0709515	-7.0996237	0.99912906	0.49254364	0.4928266	0.00082488346
7.0697155	7.0709586	-7.098628	0.9991302	0.4927918	0.49307337	0.000825692
7.069716	7.070957	-7.097713	0.99913114	0.4930222	0.4933037	0.0008264438
7.069728	7.070963	-7.0967865	0.9991325	0.49325615	0.4935357	0.00082720566
7.0697274	7.070965	-7.0959663	0.9991334	0.4934632	0.49374214	0.00082788005
7.0697393	7.070965	-7.095132	0.999134	0.4936711	0.49394965	0.0008285585
7.0697474	7.070968	-7.094228	0.9991347	0.49389952	0.4941772	0.0008293052
7.069761	7.070971	-7.0934396	0.9991354	0.49409726	0.49437398	0.000829952
7.0697637	7.070977	-7.0925965	0.9991363	0.49430922	0.4945842	0.00083064294
7.0697737	7.0709767	-7.0918174	0.9991373	0.49450547	0.49477923	0.0008312846
7.0697794	7.070986	-7.0911016	0.9991378	0.49468705	0.4949601	0.00083187956
7.069789	7.0709877	-7.090396	0.99913853	0.49486363	0.49513587	0.00083245913
7.069795	7.070978	-7.0897207	0.9991391	0.49503407	0.4953056	0.0008330176
7.06981	7.070985	-7.0890517	0.9991396	0.49520358	0.4954737	0.0008335719
7.0698133	7.0709925	-7.088459	0.99914	0.49535266	0.49562204	0.0008340611
