weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
0.023534754	-0.04238668	0.0	0.4963717	0.5045465	0.493468	0.5
2.0648444	1.9989219	1.341097	0.98291963	0.92337245	0.9166507	0.75088924
4.421798	4.3561387	2.3476162	0.9982718	0.9805808	0.9768429	0.831398
5.838266	5.779917	2.4099824	0.9991134	0.9836579	0.9804129	0.79246366
6.316409	6.2630367	1.762536	0.9993849	0.9813599	0.97787976	0.6935244
6.54662	6.495319	0.64487594	0.9995525	0.9765639	0.9724514	0.5512748
6.6861634	6.636511	-0.7281737	0.99965346	0.96820027	0.963482	0.38438436
6.7813983	6.732701	-2.152973	0.9997098	0.9524506	0.94715863	0.20685774
6.848487	6.800437	-3.475175	0.99972874	0.9207113	0.9147688	0.072959006
6.8966594	6.849448	-4.607219	0.99969214	0.8602919	0.85345674	0.019470248
6.9324155	6.8860464	-5.541714	0.999559	0.762733	0.7549797	0.0061928467
6.9594393	6.913944	-6.3024797	0.9992513	0.6374545	0.62916476	0.00286543
6.9806867	6.9359007	-6.917885	0.9986746	0.5138846	0.50549036	0.0017328336
6.997645	6.953428	-7.409966	0.9977763	0.4161214	0.40772745	0.001226569
7.011103	6.9673853	-7.792562	0.9966613	0.3481993	0.33984116	0.00095624995
7.021965	6.978662	-8.077507	0.9955583	0.30357125	0.2952547	0.00079427427
7.030793	6.987875	-8.2823515	0.9946014	0.27466702	0.26635852	0.0006902808
7.037994	6.995405	-8.421886	0.9939068	0.25601605	0.2477173	0.00062024436
7.0438805	7.0016046	-8.512124	0.9934667	0.2441054	0.23582222	0.0005716561
7.048786	7.0068398	-8.562012	0.9932872	0.23705246	0.22877395	0.0005376747
7.0527077	7.011063	-8.576482	0.9933772	0.23373996	0.22546624	0.0005143429
7.055859	7.014537	-8.560688	0.9936995	0.23354225	0.22526368	0.0004990127
7.0585165	7.017479	-8.521292	0.99416614	0.2359987	0.22771806	0.0004899552
7.0608234	7.0200486	-8.464254	0.99470425	0.24074534	0.23246145	0.00048612975
7.0628514	7.0223207	-8.3957815	0.9952424	0.24743567	0.23914951	0.0004865945
7.064556	7.0242605	-8.320169	0.99574924	0.25576183	0.24747293	0.0004907347
7.065978	7.025926	-8.240832	0.9962035	0.26545286	0.25715292	0.00049811095
7.0671926	7.0273333	-8.160558	0.9966017	0.27617067	0.26787534	0.0005081772
7.068262	7.028594	-8.081256	0.9969452	0.2876796	0.2793888	0.0005205235
7.069198	7.0297036	-8.004021	0.9972403	0.2997223	0.29143775	0.00053471804
7.070057	7.030713	-7.9299574	0.99749064	0.3120368	0.30375937	0.0005504981
7.070847	7.0316353	-7.8594694	0.99770564	0.32443723	0.31616688	0.0005675903
7.071557	7.0324945	-7.792917	0.9978877	0.33672968	0.3284729	0.00058550655
7.072242	7.033294	-7.7299623	0.9980441	0.34886384	0.34062254	0.00060425984
7.0728626	7.0340385	-7.670923	0.9981799	0.36066803	0.35244235	0.0006234448
7.073446	7.0347347	-7.6156297	0.99829674	0.37207657	0.3638757	0.00064295455
7.073984	7.0353675	-7.563942	0.99839866	0.38303646	0.37485427	0.0006624935
7.07451	7.0359907	-7.5155244	0.998487	0.39354527	0.38538593	0.00068215677
7.074998	7.0365734	-7.4701886	0.9985655	0.4035861	0.395451	0.00070170383
7.0754414	7.0371146	-7.427672	0.99863446	0.41316614	0.40505332	0.00072110427
7.075862	7.0376205	-7.3877854	0.9986961	0.4222908	0.4141986	0.0007402798
7.076253	7.038106	-7.350401	0.99875146	0.43095225	0.4228806	0.00075908756
7.0766273	7.0385714	-7.315202	0.9988009	0.43919665	0.431149	0.00077762094
7.076983	7.039021	-7.282004	0.9988455	0.4470522	0.43902838	0.0007958746
7.077343	7.039456	-7.250639	0.99888563	0.45453495	0.4465343	0.0008138082
7.0776744	7.0398855	-7.2209725	0.9989218	0.46166456	0.4536854	0.0008314449
7.077991	7.0402822	-7.1928377	0.9989569	0.46846396	0.46051025	0.00084870646
7.0782967	7.04066	-7.166089	0.9989879	0.4749648	0.46703327	0.00086576224
7.0785866	7.0410314	-7.1406875	0.9990159	0.48116463	0.47325683	0.0008824189
7.078846	7.0413694	-7.116481	0.9990431	0.4870957	0.47921062	0.0008987656
7.0790906	7.0416894	-7.0933466	0.99906707	0.49278027	0.4849171	0.00091480534
7.079304	7.04199	-7.071237	0.9990902	0.49822903	0.4903864	0.0009305331
7.079502	7.042278	-7.0500274	0.99911153	0.50346524	0.49564302	0.00094601547
7.0796905	7.0425477	-7.0297785	0.9991311	0.50847596	0.50067335	0.00096116797
7.0798826	7.0428214	-7.010232	0.99914986	0.5133194	0.50553507	0.00097621296
7.0800548	7.043082	-6.9914427	0.999167	0.51798505	0.5102184	0.0009909439
7.080217	7.043317	-6.973344	0.9991831	0.52247936	0.51473147	0.0010054392
7.080361	7.043544	-6.955842	0.99919945	0.52682716	0.51909703	0.0010197898
7.0805197	7.043766	-6.9390287	0.99921435	0.53100836	0.5232972	0.0010338111
7.080661	7.043986	-6.9227695	0.99922746	0.5350522	0.5273595	0.0010476509
7.0807943	7.0441933	-6.9070287	0.99924064	0.5389654	0.5312917	0.0010612865
7.0809164	7.044393	-6.89183	0.9992546	0.54274595	0.5350893	0.0010746946
7.081033	7.0445795	-6.877118	0.99926656	0.5464056	0.5387643	0.0010878831
7.081127	7.0447574	-6.8628454	0.9992772	0.54995185	0.5423256	0.0011009093
7.081224	7.0449233	-6.8489447	0.99928826	0.5534051	0.5457941	0.00111385
7.0813107	7.0450907	-6.8354473	0.9992988	0.556751	0.5491587	0.0011265822
7.0813923	7.0452466	-6.8223953	0.9993081	0.559989	0.5524115	0.0011390845
7.0814724	7.045404	-6.8097053	0.99931806	0.56313604	0.55557215	0.0011514024
7.0815573	7.0455604	-6.797297	0.9993272	0.56620646	0.55865884	0.0011636775
7.081623	7.045702	-6.7852283	0.9993364	0.56919545	0.56166023	0.0011757577
7.081704	7.045857	-6.7735248	0.9993448	0.57208794	0.5645686	0.0011876253
7.081751	7.0459986	-6.7621	0.9993526	0.57490736	0.56740326	0.001199378
7.081806	7.046122	-6.7509694	0.999361	0.5776523	0.5701622	0.001211002
7.0818524	7.0462513	-6.7401724	0.9993681	0.5803094	0.57283473	0.0012223913
7.0818977	7.0463643	-6.7296524	0.9993749	0.58289593	0.5754332	0.0012336134
7.0819364	7.0464764	-6.7193713	0.99938166	0.58542013	0.57797194	0.0012447353
7.081963	7.046581	-6.7093563	0.99938846	0.5878762	0.58044326	0.0012556864
7.082	7.0466895	-6.699528	0.99939555	0.5902819	0.582863	0.0012665689
7.082027	7.0467978	-6.689953	0.9994018	0.5926227	0.5852194	0.0012773008
7.082048	7.0468884	-6.6806674	0.9994073	0.59488946	0.5874999	0.001287801
7.0820556	7.046978	-6.67155	0.9994125	0.59711057	0.5897339	0.0012982349
7.0820794	7.0470695	-6.6626954	0.99941814	0.59926486	0.5919036	0.001308479
7.0820913	7.0471554	-6.6541023	0.99942374	0.60135186	0.5940052	0.0013184971
7.082108	7.047244	-6.6456795	0.99942887	0.60339695	0.59606826	0.0013284333
7.0821176	7.0473332	-6.63739	0.99943465	0.60540575	0.59808856	0.0013382827
7.0821304	7.0474186	-6.629367	0.9994393	0.60734844	0.6000446	0.0013479299
7.082142	7.047514	-6.621453	0.9994441	0.60926	0.601972	0.0013575373
7.0821586	7.047601	-6.613775	0.99944866	0.6111129	0.60383964	0.0013669323
7.0821714	7.0476847	-6.60626	0.99945307	0.6129235	0.6056661	0.0013762291
7.0821886	7.0477705	-6.5988894	0.9994573	0.61469764	0.60745347	0.0013854253
7.0822005	7.0478563	-6.5916805	0.99946195	0.6164303	0.6091996	0.0013945071
7.08221	7.0479426	-6.584648	0.99946564	0.618117	0.6109023	0.00140343
7.0822234	7.0480237	-6.577693	0.9994697	0.6197845	0.6125815	0.0014123103
7.082234	7.0481052	-6.570989	0.9994731	0.6213888	0.6142	0.0014209228
7.082249	7.0481925	-6.5643773	0.99947655	0.6229696	0.6157965	0.0014295457
