weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
9.9997635	-0.0057212496	-3.3748875	0.99866027	0.99867356	0.03306234	0.033113964
9.999714	-0.007031485	-3.3765671	0.9986561	0.9986717	0.032963693	0.033052392
9.999796	-0.005675973	-3.3768847	0.9986596	0.9986713	0.032962568	0.033042327
9.999765	0.0062009417	-3.3694715	0.99868417	0.9986811	0.033601943	0.033281207
9.999801	0.003182243	-3.3692346	0.99868155	0.99868166	0.033494934	0.03328829
9.999711	0.0004989574	-3.3768673	0.9986654	0.99867135	0.033211984	0.033047833
9.999719	0.0014611792	-3.375736	0.99866796	0.99867266	0.033271924	0.03308328
9.999769	0.004057659	-3.372537	0.9986772	0.99867684	0.033432838	0.033185195
9.999761	0.003438283	-3.3700569	0.9986796	0.99867976	0.033501517	0.03326407
9.999803	0.0041885697	-3.3692117	0.9986829	0.9986815	0.033522636	0.03328751
9.999791	-0.0055211545	-3.374426	0.99866235	0.9986744	0.033060566	0.03312457
9.999748	-0.004499535	-3.378114	0.99865794	0.99866956	0.03299069	0.033006445
9.999727	0.0014124492	-3.3740644	0.9986703	0.99867475	0.03332935	0.033136975
9.999789	0.0067572147	-3.3736498	0.9986794	0.99867576	0.03348564	0.033150077
9.999737	-0.0013432349	-3.3757803	0.9986646	0.9986725	0.03318273	0.033084698
9.999759	-0.0108300205	-3.3809433	0.998646	0.9986659	0.032695662	0.032916665
9.999722	-0.010643228	-3.3818161	0.99864423	0.9986645	0.03269087	0.03289005
9.999747	-0.008211787	-3.3785207	0.9986526	0.99866927	0.032858744	0.032993328
9.999763	-0.001014016	-3.3734155	0.99866873	0.9986758	0.03325815	0.033159513
9.999717	0.0017670878	-3.3713894	0.9986733	0.998678	0.033448514	0.033230495
9.999742	0.0041305753	-3.3723104	0.9986766	0.99867713	0.03345956	0.033196412
9.999736	0.016541202	-3.3674848	0.9986995	0.9986834	0.0340202	0.033351466
9.999726	0.010926116	-3.3668594	0.9986927	0.9986841	0.033865143	0.033369374
9.999702	0.0021263964	-3.3754153	0.99866915	0.99867296	0.033317998	0.033093065
9.999815	0.0051510544	-3.3744013	0.99867713	0.9986749	0.03338431	0.033121638
9.999753	0.0017474863	-3.3719065	0.9986747	0.9986782	0.03338615	0.033204656
9.999785	-0.0016891144	-3.3720582	0.9986701	0.9986775	0.033264827	0.033203613
9.999772	-0.0031873395	-3.3711944	0.9986698	0.99867874	0.03323753	0.03322601
9.999783	-0.0075261043	-3.3782396	0.9986546	0.9986692	0.03287235	0.033001997
9.9997635	0.0013007651	-3.3747163	0.99867004	0.99867404	0.033291627	0.03311924
9.999781	0.008756696	-3.3693707	0.99868834	0.9986814	0.03367641	0.033286937
9.999758	0.006100582	-3.3744364	0.9986766	0.99867445	0.03345773	0.033129673
9.999718	-0.00083860615	-3.3750563	0.99866515	0.99867326	0.03324058	0.033112828
9.999767	-0.008994696	-3.377797	0.9986525	0.9986701	0.03284946	0.03301924
9.999775	-0.0049397713	-3.3751154	0.99866205	0.99867386	0.033052087	0.03310182
9.999777	0.010340933	-3.3712308	0.9986872	0.99867857	0.03367584	0.033229735
9.999696	0.004631278	-3.3716803	0.99867654	0.99867785	0.033534214	0.033220954
9.999732	-0.0108074555	-3.3785284	0.9986485	0.9986686	0.032791365	0.032998778
9.999742	-0.007246994	-3.3740094	0.99865943	0.99867487	0.033038396	0.033139676
9.999756	0.00027605018	-3.373518	0.9986705	0.9986756	0.03328631	0.033153836
9.999723	0.0018689835	-3.3726037	0.9986731	0.99867666	0.033391666	0.03318642
