weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
7.0706825	7.071354	-7.074724	0.999148	0.4989838	0.49915725	0.0008456942
7.070692	7.071343	-7.0747223	0.9991482	0.49898702	0.49915478	0.00084567635
7.070707	7.0713325	-7.0747223	0.9991482	0.49898976	0.4991521	0.0008456755
7.070716	7.0713253	-7.0746694	0.999148	0.49900618	0.49916404	0.0008457109
7.070723	7.071315	-7.0742507	0.9991484	0.49911323	0.49926636	0.00084605394
7.070733	7.0713086	-7.0739074	0.9991488	0.49920213	0.49934962	0.0008463404
7.070742	7.0712957	-7.0740466	0.9991486	0.4991703	0.4993129	0.00084620924
7.070755	7.0712886	-7.0738564	0.9991488	0.4992207	0.49935845	0.00084636477
7.0707636	7.0712805	-7.073639	0.99914896	0.49927685	0.49941003	0.00084653555
7.070774	7.071271	-7.073514	0.9991494	0.49931076	0.49943927	0.0008466384
7.0707827	7.0712614	-7.07337	0.99914956	0.49934918	0.49947274	0.00084675045
7.070792	7.0712557	-7.0724735	0.99915004	0.49957597	0.49969506	0.0008475086
7.070801	7.071245	-7.072296	0.9991499	0.4996226	0.49973717	0.000847646
7.0708117	7.071239	-7.0725474	0.9991501	0.49956238	0.49967238	0.0008474353
7.07082	7.0712304	-7.0722294	0.99915016	0.49964416	0.49974963	0.0008477041
7.070827	7.0712223	-7.072177	0.99915016	0.49965954	0.49976063	0.0008477348
7.0708385	7.0712123	-7.0719314	0.99915034	0.49972302	0.49982014	0.0008479467
7.070846	7.0712056	-7.071875	0.9991504	0.49974018	0.49983296	0.00084798783
7.0708547	7.071198	-7.071988	0.99915045	0.49971363	0.4998022	0.000847891
7.0708637	7.071192	-7.0718923	0.99915034	0.49973953	0.49982384	0.0008479613
7.07087	7.0711827	-7.07157	0.9991509	0.4998227	0.4999034	0.00084823254
7.0708776	7.071175	-7.0717726	0.9991509	0.49977386	0.49985054	0.00084805937
7.070888	7.0711694	-7.0721154	0.9991504	0.49969056	0.49976277	0.0008477652
7.070896	7.0711603	-7.0724125	0.99915016	0.49961907	0.4996871	0.00084751187
7.070902	7.0711536	-7.0724463	0.99915034	0.49961227	0.49967673	0.00084747764
7.07091	7.0711455	-7.072336	0.9991501	0.49964154	0.49970174	0.00084756524
7.070921	7.0711384	-7.072032	0.99915045	0.4997198	0.49977604	0.0008478236
7.0709267	7.0711308	-7.0718794	0.99915045	0.49976036	0.4998128	0.0008479506
